1
0.1
0.01
0.001
0.0001
0.00001
0.000001
0.0000001
0.00000001
0.000000001
0.0000000001
0.00000000001
0.000000000001
0.0000000000001
0,003434	0,00422	0,068087	0,014802	0,017479	0,002188	-0,008007	-0,001025	0,020855	0,001095	-0,004889	-0,000634	-0,009299	-0,005765
0,002808	0,002951	0,062452	0,012711	0,01804	0,003157	-0,006466	-0,000478	0,020634	-0,000139	-0,00357	-0,001078	-0,006997	-0,00592
0,00561	0,003424	0,067342	0,01489	0,01706	0,002215	-0,006252	0,00026	0,018995	0,002342	-0,004122	-0,00179	-0,008357	-0,008295
0,002821	0,004295	0,067561	0,013838	0,017787	0,001818	-0,00686	-0,000435	0,020859	-0,00186	-0,003274	-0,000864	-0,009061	-0,005873
0,003119	0,003959	0,067174	0,012349	0,018907	0,001956	-0,006672	0,002186	0,02082	-0,000922	-0,003052	-0,002716	-0,009247	-0,005978
0,002469	0,002969	0,067327	0,013383	0,017366	0,002239	-0,00553	0,001529	0,021679	-0,000197	-0,004161	-0,001347	-0,007984	-0,006171
0,003435	0,003288	0,059781	0,012434	0,016638	0,002727	-0,005462	-0,000735	0,021027	-0,000313	-0,003891	-0,000512	-0,007556	-0,005972
0,003878	0,003547	0,064749	0,012711	0,015167	0,002984	-0,006425	0,00062	0,019335	-0,001611	-0,002682	-0,000129	-0,007276	-0,006535
0,002134	0,003952	0,067649	0,011877	0,017907	0,001476	-0,002117	0,002122	0,022417	0,0021	-0,001716	0,000255	-0,006619	-0,006629
0,002949	0,001096	0,066687	0,009373	0,015392	0,000953	-0,002489	-0,003937	0,02137	0,002603	0,002279	-0,000826	-0,007007	-0,005765
0,003626	0,00726	0,067634	0,012464	0,017621	-0,001043	-0,008501	-0,001424	0,021581	-0,000427	-0,000817	-0,001293	-0,009658	-0,008988
0,002554	0,003957	0,069001	0,01352	0,017917	0,0043	-0,008654	0,001783	0,019766	0,002584	-0,00055	0,002942	-0,007763	-0,003477
0,005844	0,000348	0,065659	0,009627	0,018063	-0,000196	-0,004465	0,001126	0,020765	0,002363	-0,002212	0,000646	-0,003918	-0,004658
0,005392	0,002219	0,070794	0,014982	0,019993	0,001453	-0,005123	0,002331	0,02127	0,002461	-0,001723	0,001978	-0,005419	-0,010609
0,004749	0,003868	0,072114	0,011331	0,018124	0,002392	-0,005357	-0,001146	0,027169	0,003383	-0,001268	0,001099	-0,01072	-0,005787
0,000598	0,003352	0,068098	0,019147	0,016323	0,003491	-0,004132	0,003914	0,022078	0,003947	-0,002666	0,002234	-0,009179	-0,006234
0,003287	0,004985	0,069278	0,013029	0,015229	0,002243	-0,003233	0,004806	0,022538	0,001762	-0,004099	0,000775	-0,002035	-0,002932
-0,000962	0,001077	0,06839	0,010975	0,015679	0,003887	-0,00422	0,001503	0,027401	0,002581	-0,001872	-0,000545	-0,008048	-0,009023
0,003151	0,001565	0,069016	0,013616	0,016446	0,001705	0,000782	0,003774	0,021641	0,001692	-0,000586	0,004728	-0,006657	-0,004582
0,004678	0,004661	0,072328	0,010981	0,016483	-0,000999	-0,003503	0,002862	0,022307	0,007221	0,001796	0,002567	-0,008404	-0,006859
0,006636	0,008422	0,071198	0,012938	0,019394	0,007153	-0,006311	0,003926	0,024648	0,002075	-0,000107	0,002532	-0,004563	-0,007555
0,00204	0,002114	0,067629	0,010511	0,014923	0,006606	0,000159	-0,001642	0,02251	0,001816	0,004427	0,002111	-0,006277	-0,008817
0,000948	0,004561	0,067398	0,013086	0,017452	-0,001014	-0,005566	0,000537	0,019816	0,004357	0,00043	-0,000183	-0,004759	-0,00616
0,002417	0,003082	0,067206	0,013391	0,019324	0,002834	-0,008349	0,003357	0,023419	0,006981	0,001556	0,003805	-0,005352	-0,009546
