1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
0,566824	0,054461	0,002997	0,003563	0,003977	-0,055301	-0,001964	0,005706	0,00231	0,003278	-0,000859	0,00311	-0,011796
0,567382	0,055598	0,004118	0,005697	0,001323	-0,056478	-0,007281	0,00087	0,003475	0,004788	0,001775	-0,003165	-0,014612
0,571454	0,05712	0,007139	0,003066	0,002786	-0,060388	-0,003392	0,001096	0,004834	0,009004	-0,000846	0,001842	-0,015291
0,57547	0,059102	0,005805	0,005087	0,003053	-0,056266	-0,006165	0,004001	0,000194	0,006132	0,000646	0,005117	-0,01151
0,575764	0,059661	0,008449	0,00563	0,004511	-0,053086	-0,003002	0,006596	0,002273	0,00709	-0,003524	0,007226	-0,010329
0,576696	0,058925	0,005499	0,003499	0,003092	-0,054495	-0,00554	0,005271	0,000995	0,006827	-0,00141	0,005366	-0,011724
0,576266	0,05717	0,004882	0,004644	0,003098	-0,058673	-0,008013	0,001288	0,00467	0,006517	0,001185	0,005409	-0,011291
0,572237	0,060333	0,005958	0,002406	0,004409	-0,056038	-0,004987	0,003607	-0,000259	0,007199	-0,00274	0,004293	-0,011383
0,566584	0,060814	0,008719	0,002235	0,004646	-0,054308	-0,006421	0,002893	0,004564	0,006825	0,004566	0,005423	-0,011955
0,565362	0,05613	0,006137	0,004955	0,00557	-0,05417	-0,001954	0,00477	0,003873	0,008577	0,000048	0,002699	-0,008079
0,563228	0,057517	0,008849	0,003556	0,005398	-0,055573	-0,001513	0,005682	0,003848	0,005584	0,002506	0,004504	-0,011395
0,556092	0,057882	0,004437	0,006166	0,004824	-0,056141	-0,004163	0,003473	0,000186	0,007454	-0,00021	0,005974	-0,012266
0,549542	0,059663	0,008309	0,007694	0,007497	-0,05537	-0,00597	0,00619	0,002597	0,009521	0,002149	0,002322	-0,006581
0,541857	0,054267	0,005383	0,004885	0,004508	-0,055564	-0,003011	0,00389	0,005004	0,006235	0,001535	0,004215	-0,007891
0,533399	0,059716	0,004991	0,00457	0,005763	-0,05443	-0,000161	0,003996	0,003954	0,008811	0,001629	0,005278	-0,012554
0,526922	0,057663	0,007234	0,0061	0,005324	-0,052183	-0,002721	0,006767	0,005691	0,01061	0,000637	0,005213	-0,011465
0,511574	0,055392	0,008572	0,007546	0,007346	-0,055087	-0,006508	0,006263	0,00479	0,009354	0,000882	0,00618	-0,008572
0,50158	0,056685	0,009678	0,004984	0,004393	-0,055411	-0,004639	0,007359	0,006436	0,009171	0,002429	0,011639	-0,00811
0,492923	0,057578	0,01094	0,003191	0,003802	-0,051657	-0,003698	0,006513	0,003966	0,009769	0,001482	0,010016	-0,008817
